,city,year,month,sales,volume,median,listings,inventory,date
3870,Irving,2010,11,78.0,15230291.0,120000.0,839.0,7.7,2010.83333333333
3871,Irving,2010,12,92.0,18546287.0,145000.0,756.0,7.0,2010.91666666667
3872,Irving,2011,1,67.0,10375416.0,118300.0,763.0,7.2,2011.0
3873,Irving,2011,2,78.0,15388610.0,145000.0,772.0,7.3,2011.08333333333
3874,Irving,2011,3,110.0,16853382.0,106700.0,765.0,7.3,2011.16666666667
3875,Irving,2011,4,120.0,22922064.0,143300.0,770.0,7.7,2011.25
3876,Irving,2011,5,121.0,24429962.0,142000.0,768.0,7.9,2011.33333333333
3877,Irving,2011,6,132.0,23020488.0,128600.0,766.0,7.8,2011.41666666667
3878,Irving,2011,7,114.0,22614060.0,142500.0,725.0,7.2,2011.5
3879,Irving,2011,8,126.0,21759738.0,122900.0,668.0,6.5,2011.58333333333
3880,Irving,2011,9,104.0,18119872.0,135000.0,635.0,6.1,2011.66666666667
3881,Irving,2011,10,97.0,16152788.0,137000.0,601.0,5.8,2011.75
3882,Irving,2011,11,99.0,18085390.0,135500.0,557.0,5.3,2011.83333333333
3883,Irving,2011,12,96.0,19030487.0,160000.0,476.0,4.5,2011.91666666667
3884,Irving,2012,1,95.0,18250222.0,152500.0,472.0,4.4,2012.0
3885,Irving,2012,2,88.0,14764492.0,130000.0,495.0,4.6,2012.08333333333
3886,Irving,2012,3,117.0,26270581.0,186000.0,532.0,4.9,2012.16666666667
3887,Irving,2012,4,135.0,21201232.0,115000.0,524.0,4.7,2012.25
3888,Irving,2012,5,124.0,28349025.0,170000.0,540.0,4.9,2012.33333333333
3889,Irving,2012,6,130.0,24737210.0,165700.0,582.0,5.3,2012.41666666667
3890,Irving,2012,7,139.0,27695215.0,135800.0,548.0,4.9,2012.5
3891,Irving,2012,8,168.0,32285116.0,168000.0,548.0,4.7,2012.58333333333
3892,Irving,2012,9,127.0,24388527.0,156200.0,520.0,4.4,2012.66666666667
3893,Irving,2012,10,114.0,23382786.0,153300.0,473.0,4.0,2012.75
3894,Irving,2012,11,105.0,18684270.0,136700.0,431.0,3.6,2012.83333333333
3895,Irving,2012,12,113.0,24195373.0,170000.0,389.0,3.2,2012.91666666667
3896,Irving,2013,1,97.0,20588782.0,158300.0,383.0,3.2,2013.0
3897,Irving,2013,2,102.0,20249376.0,168000.0,381.0,3.1,2013.08333333333
3898,Irving,2013,3,135.0,27713826.0,194000.0,354.0,2.9,2013.16666666667
3899,Irving,2013,4,135.0,28027323.0,169000.0,373.0,3.0,2013.25
3900,Irving,2013,5,169.0,43406039.0,213100.0,368.0,2.9,2013.33333333333
3901,Irving,2013,6,175.0,42247008.0,213500.0,378.0,2.9,2013.41666666667
3902,Irving,2013,7,191.0,44243272.0,202400.0,404.0,3.0,2013.5
3903,Irving,2013,8,205.0,48194967.0,206700.0,426.0,3.1,2013.58333333333
3904,Irving,2013,9,129.0,30123780.0,190000.0,414.0,3.0,2013.66666666667
3905,Irving,2013,10,142.0,27824620.0,157500.0,426.0,3.0,2013.75
3906,Irving,2013,11,108.0,21549806.0,152700.0,410.0,2.9,2013.83333333333
3907,Irving,2013,12,123.0,27064554.0,173800.0,356.0,2.5,2013.91666666667
3908,Irving,2014,1,90.0,17212893.0,145700.0,342.0,2.4,2014.0
3909,Irving,2014,2,112.0,26301489.0,170800.0,339.0,2.4,2014.08333333333
3910,Irving,2014,3,142.0,28982140.0,160000.0,316.0,2.2,2014.16666666667
3911,Irving,2014,4,167.0,37671111.0,183800.0,324.0,2.2,2014.25
3912,Irving,2014,5,173.0,42727748.0,207600.0,368.0,2.5,2014.33333333333
3913,Irving,2014,6,178.0,44774136.0,193300.0,375.0,2.6,2014.41666666667
3914,Irving,2014,7,151.0,36648540.0,218800.0,388.0,2.7,2014.5
3915,Irving,2014,8,191.0,46304161.0,199200.0,366.0,2.6,2014.58333333333
3916,Irving,2014,9,145.0,36411820.0,229500.0,351.0,2.4,2014.66666666667
3917,Irving,2014,10,129.0,33161312.0,206800.0,346.0,2.4,2014.75
3918,Irving,2014,11,118.0,26056968.0,168000.0,319.0,2.2,2014.83333333333
3919,Irving,2014,12,161.0,45640196.0,256500.0,270.0,1.8,2014.91666666667
3920,Irving,2015,1,82.0,20208733.0,157800.0,278.0,1.9,2015.0
3921,Irving,2015,2,123.0,33088681.0,220500.0,271.0,1.8,2015.08333333333
3922,Irving,2015,3,141.0,32245749.0,181200.0,275.0,1.9,2015.16666666667
3923,Irving,2015,4,158.0,41530256.0,223100.0,316.0,2.2,2015.25
3924,Irving,2015,5,166.0,41729047.0,219400.0,333.0,2.3,2015.33333333333
3925,Irving,2015,6,194.0,46433702.0,193300.0,325.0,2.2,2015.41666666667
3926,Irving,2015,7,196.0,50898246.0,225000.0,379.0,2.5,2015.5
3927,Kerrville,2000,1,,,,,,2000.0
3928,Kerrville,2000,2,,,,,,2000.08333333333
3929,Kerrville,2000,3,,,,,,2000.16666666667
3930,Kerrville,2000,4,,,,,,2000.25
3931,Kerrville,2000,5,,,,,,2000.33333333333
3932,Kerrville,2000,6,,,,,,2000.41666666667
3933,Kerrville,2000,7,,,,,,2000.5
3934,Kerrville,2000,8,,,,,,2000.58333333333
3935,Kerrville,2000,9,,,,,,2000.66666666667
3936,Kerrville,2000,10,,,,,,2000.75
3937,Kerrville,2000,11,,,,,,2000.83333333333
3938,Kerrville,2000,12,,,,,,2000.91666666667
3939,Kerrville,2001,1,,,,,,2001.0
3940,Kerrville,2001,2,,,,,,2001.08333333333
3941,Kerrville,2001,3,,,,,,2001.16666666667
3942,Kerrville,2001,4,,,,,,2001.25
3943,Kerrville,2001,5,,,,,,2001.33333333333
3944,Kerrville,2001,6,,,,,,2001.41666666667
3945,Kerrville,2001,7,,,,,,2001.5
3946,Kerrville,2001,8,,,,,,2001.58333333333
3947,Kerrville,2001,9,,,,,,2001.66666666667
3948,Kerrville,2001,10,,,,,,2001.75
3949,Kerrville,2001,11,,,,,,2001.83333333333
3950,Kerrville,2001,12,,,,,,2001.91666666667
3951,Kerrville,2002,1,,,,,,2002.0
3952,Kerrville,2002,2,,,,,,2002.08333333333
3953,Kerrville,2002,3,,,,,,2002.16666666667
3954,Kerrville,2002,4,,,,,,2002.25
3955,Kerrville,2002,5,,,,,,2002.33333333333
3956,Kerrville,2002,6,,,,,,2002.41666666667
3957,Kerrville,2002,7,,,,,,2002.5
3958,Kerrville,2002,8,,,,,,2002.58333333333
3959,Kerrville,2002,9,,,,,,2002.66666666667
3960,Kerrville,2002,10,,,,,,2002.75
3961,Kerrville,2002,11,,,,,,2002.83333333333
3962,Kerrville,2002,12,,,,,,2002.91666666667
3963,Kerrville,2003,1,,,,,,2003.0
3964,Kerrville,2003,2,,,,,,2003.08333333333
3965,Kerrville,2003,3,,,,,,2003.16666666667
3966,Kerrville,2003,4,,,,,,2003.25
3967,Kerrville,2003,5,,,,,,2003.33333333333
3968,Kerrville,2003,6,,,,,,2003.41666666667
3969,Kerrville,2003,7,,,,,,2003.5
3970,Kerrville,2003,8,,,,,,2003.58333333333
3971,Kerrville,2003,9,,,,,,2003.66666666667
3972,Kerrville,2003,10,,,,,,2003.75
3973,Kerrville,2003,11,,,,,,2003.83333333333
3974,Kerrville,2003,12,,,,,,2003.91666666667
3975,Kerrville,2004,1,,,,,,2004.0
3976,Kerrville,2004,2,,,,,,2004.08333333333
3977,Kerrville,2004,3,,,,,,2004.16666666667
3978,Kerrville,2004,4,,,,,,2004.25
3979,Kerrville,2004,5,,,,,,2004.33333333333
3980,Kerrville,2004,6,,,,,,2004.41666666667
3981,Kerrville,2004,7,,,,,,2004.5
3982,Kerrville,2004,8,,,,,,2004.58333333333
3983,Kerrville,2004,9,,,,,,2004.66666666667
3984,Kerrville,2004,10,,,,,,2004.75
3985,Kerrville,2004,11,,,,,,2004.83333333333
3986,Kerrville,2004,12,,,,,,2004.91666666667
3987,Kerrville,2005,1,,,,,,2005.0
3988,Kerrville,2005,2,,,,,,2005.08333333333
3989,Kerrville,2005,3,,,,,,2005.16666666667
3990,Kerrville,2005,4,,,,,,2005.25
3991,Kerrville,2005,5,,,,,,2005.33333333333
3992,Kerrville,2005,6,,,,,,2005.41666666667
3993,Kerrville,2005,7,,,,,,2005.5
3994,Kerrville,2005,8,,,,,,2005.58333333333
3995,Kerrville,2005,9,,,,,,2005.66666666667
3996,Kerrville,2005,10,,,,,,2005.75
3997,Kerrville,2005,11,,,,,,2005.83333333333
3998,Kerrville,2005,12,,,,,,2005.91666666667
3999,Kerrville,2006,1,,,,,,2006.0
4000,Kerrville,2006,2,,,,,,2006.08333333333
4001,Kerrville,2006,3,,,,,,2006.16666666667
4002,Kerrville,2006,4,,,,,,2006.25
4003,Kerrville,2006,5,,,,,,2006.33333333333
4004,Kerrville,2006,6,,,,,,2006.41666666667
4005,Kerrville,2006,7,,,,,,2006.5
4006,Kerrville,2006,8,,,,,,2006.58333333333
4007,Kerrville,2006,9,,,,,,2006.66666666667
4008,Kerrville,2006,10,,,,,,2006.75
4009,Kerrville,2006,11,,,,,,2006.83333333333
4010,Kerrville,2006,12,,,,,,2006.91666666667
4011,Kerrville,2007,1,,,,,,2007.0
4012,Kerrville,2007,2,,,,,,2007.08333333333
4013,Kerrville,2007,3,,,,,,2007.16666666667
4014,Kerrville,2007,4,,,,,,2007.25
4015,Kerrville,2007,5,,,,,,2007.33333333333
4016,Kerrville,2007,6,,,,,,2007.41666666667
4017,Kerrville,2007,7,,,,,,2007.5
4018,Kerrville,2007,8,,,,,,2007.58333333333
4019,Kerrville,2007,9,,,,,,2007.66666666667
4020,Kerrville,2007,10,,,,,,2007.75
4021,Kerrville,2007,11,,,,,,2007.83333333333
4022,Kerrville,2007,12,,,,,,2007.91666666667
4023,Kerrville,2008,1,,,,,,2008.0
4024,Kerrville,2008,2,,,,,,2008.08333333333
4025,Kerrville,2008,3,,,,,,2008.16666666667
4026,Kerrville,2008,4,,,,,,2008.25
4027,Kerrville,2008,5,,,,,,2008.33333333333
4028,Kerrville,2008,6,,,,,,2008.41666666667
4029,Kerrville,2008,7,,,,,,2008.5
4030,Kerrville,2008,8,,,,,,2008.58333333333
4031,Kerrville,2008,9,37.0,9495000.0,176700.0,708.0,,2008.66666666667
4032,Kerrville,2008,10,33.0,8580000.0,206200.0,562.0,,2008.75
4033,Kerrville,2008,11,26.0,4955000.0,154300.0,549.0,,2008.83333333333
4034,Kerrville,2008,12,21.0,3395000.0,156700.0,507.0,,2008.91666666667
4035,Kerrville,2009,1,24.0,4225000.0,140000.0,,,2009.0
4036,Kerrville,2009,2,19.0,4450000.0,170000.0,568.0,,2009.08333333333
4037,Kerrville,2009,3,37.0,7670000.0,157500.0,618.0,,2009.16666666667
4038,Kerrville,2009,4,29.0,4497301.0,147500.0,650.0,23.0,2009.25
4039,Kerrville,2009,5,31.0,5216600.0,162000.0,650.0,22.7,2009.33333333333
4040,Kerrville,2009,6,46.0,9321602.0,173300.0,700.0,23.1,2009.41666666667
4041,Kerrville,2009,7,42.0,10416414.0,186700.0,700.0,22.3,2009.5
4042,Kerrville,2009,8,48.0,9193912.0,165500.0,700.0,21.4,2009.58333333333
4043,Kerrville,2009,9,40.0,7246436.0,150000.0,700.0,21.2,2009.66666666667
4044,Kerrville,2009,10,41.0,7884136.0,143300.0,700.0,20.8,2009.75
4045,Kerrville,2009,11,28.0,5179350.0,160000.0,738.0,21.8,2009.83333333333
4046,Kerrville,2009,12,33.0,5566950.0,134000.0,681.0,19.6,2009.91666666667
4047,Kerrville,2010,1,25.0,5254000.0,174000.0,660.0,18.9,2010.0
4048,Kerrville,2010,2,22.0,3998000.0,166700.0,578.0,16.4,2010.08333333333
4049,Kerrville,2010,3,34.0,6911750.0,150000.0,732.0,21.0,2010.16666666667
4050,Kerrville,2010,4,34.0,5469475.0,145000.0,750.0,21.2,2010.25
4051,Kerrville,2010,5,41.0,8369000.0,168300.0,770.0,21.3,2010.33333333333
4052,Kerrville,2010,6,30.0,4949160.0,151400.0,795.0,22.8,2010.41666666667
4053,Kerrville,2010,7,36.0,10137400.0,173300.0,821.0,23.9,2010.5
4054,Kerrville,2010,8,41.0,8191350.0,192500.0,828.0,24.5,2010.58333333333
4055,Kerrville,2010,9,41.0,7959950.0,190000.0,773.0,22.8,2010.66666666667
4056,Kerrville,2010,10,38.0,6686225.0,144000.0,761.0,22.7,2010.75
4057,Kerrville,2010,11,38.0,7745200.0,170000.0,760.0,22.1,2010.83333333333
4058,Kerrville,2010,12,34.0,6366150.0,155000.0,760.0,22.0,2010.91666666667
4059,Kerrville,2011,1,31.0,7106849.0,170000.0,777.0,22.2,2011.0
4060,Kerrville,2011,2,22.0,3702515.0,140000.0,788.0,22.5,2011.08333333333
4061,Kerrville,2011,3,27.0,4653865.0,134000.0,842.0,24.5,2011.16666666667
4062,Kerrville,2011,4,35.0,5619150.0,143300.0,856.0,24.8,2011.25
4063,Kerrville,2011,5,39.0,6601983.0,155000.0,875.0,25.5,2011.33333333333
4064,Kerrville,2011,6,40.0,8930300.0,184000.0,884.0,25.1,2011.41666666667
4065,Kerrville,2011,7,28.0,4234850.0,133300.0,912.0,26.4,2011.5
4066,Kerrville,2011,8,33.0,5611250.0,150000.0,911.0,26.9,2011.58333333333
4067,Kerrville,2011,9,39.0,6311635.0,132900.0,864.0,25.7,2011.66666666667
4068,Kerrville,2011,10,30.0,6825857.0,180000.0,840.0,25.5,2011.75
4069,Kerrville,2011,11,34.0,6546700.0,180000.0,795.0,24.3,2011.83333333333
4070,Kerrville,2011,12,25.0,3789205.0,147500.0,742.0,23.2,2011.91666666667
4071,Kerrville,2012,1,29.0,5420559.0,162500.0,776.0,24.4,2012.0
4072,Kerrville,2012,2,37.0,6268470.0,143300.0,799.0,24.2,2012.08333333333
4073,Kerrville,2012,3,39.0,7494225.0,162000.0,835.0,24.6,2012.16666666667
4074,Kerrville,2012,4,43.0,11662242.0,194000.0,833.0,24.0,2012.25
4075,Kerrville,2012,5,55.0,11493525.0,168300.0,875.0,24.3,2012.33333333333
4076,Kerrville,2012,6,40.0,9066536.0,180000.0,882.0,24.5,2012.41666666667
4077,Kerrville,2012,7,56.0,9990079.0,151400.0,878.0,22.9,2012.5
4078,Kerrville,2012,8,56.0,11346975.0,155000.0,875.0,21.7,2012.58333333333
4079,Kerrville,2012,9,36.0,5865495.0,146700.0,827.0,20.7,2012.66666666667
4080,Kerrville,2012,10,36.0,6947321.0,165000.0,869.0,21.5,2012.75
4081,Kerrville,2012,11,39.0,9031762.0,170000.0,880.0,21.5,2012.83333333333
4082,Kerrville,2012,12,30.0,7074843.0,160000.0,803.0,19.4,2012.91666666667
4083,Kerrville,2013,1,37.0,7363675.0,147500.0,824.0,19.6,2013.0
4084,Kerrville,2013,2,34.0,6711100.0,140000.0,819.0,19.6,2013.08333333333
4085,Kerrville,2013,3,49.0,9468191.0,146000.0,808.0,19.0,2013.16666666667
4086,Kerrville,2013,4,64.0,13776660.0,196000.0,682.0,15.4,2013.25
4087,Kerrville,2013,5,52.0,9364601.0,155000.0,820.0,18.6,2013.33333333333
4088,Kerrville,2013,6,47.0,8492677.0,165000.0,779.0,17.4,2013.41666666667
4089,Kerrville,2013,7,63.0,17718830.0,190000.0,768.0,17.0,2013.5
4090,Kerrville,2013,8,77.0,16909925.0,181700.0,755.0,16.1,2013.58333333333
4091,Kerrville,2013,9,52.0,10704478.0,168000.0,724.0,15.0,2013.66666666667
4092,Kerrville,2013,10,50.0,10080060.0,153300.0,740.0,14.9,2013.75
4093,Kerrville,2013,11,48.0,9241350.0,160000.0,710.0,14.1,2013.83333333333
4094,Kerrville,2013,12,37.0,7763096.0,190000.0,687.0,13.5,2013.91666666667
4095,Kerrville,2014,1,31.0,6169260.0,175000.0,722.0,14.3,2014.0
4096,Kerrville,2014,2,36.0,7809231.0,200000.0,731.0,14.5,2014.08333333333
4097,Kerrville,2014,3,55.0,11744893.0,148300.0,741.0,14.5,2014.16666666667
4098,Kerrville,2014,4,68.0,13583980.0,164400.0,728.0,14.2,2014.25
4099,Kerrville,2014,5,53.0,10342625.0,170000.0,705.0,13.7,2014.33333333333
4100,Kerrville,2014,6,57.0,13408300.0,202300.0,685.0,13.1,2014.41666666667
4101,Kerrville,2014,7,68.0,14305315.0,172000.0,718.0,13.6,2014.5
4102,Kerrville,2014,8,69.0,12843244.0,165000.0,692.0,13.3,2014.58333333333
4103,Kerrville,2014,9,57.0,10000548.0,156700.0,712.0,13.6,2014.66666666667
4104,Kerrville,2014,10,60.0,13796124.0,190000.0,707.0,13.3,2014.75
4105,Kerrville,2014,11,42.0,9279280.0,186700.0,687.0,13.0,2014.83333333333
4106,Kerrville,2014,12,58.0,12226683.0,185700.0,626.0,11.5,2014.91666666667
4107,Kerrville,2015,1,53.0,13489375.0,212500.0,643.0,11.4,2015.0
4108,Kerrville,2015,2,54.0,10751169.0,163300.0,630.0,10.9,2015.08333333333
4109,Kerrville,2015,3,70.0,15362550.0,183300.0,623.0,10.5,2015.16666666667
4110,Kerrville,2015,4,69.0,15797353.0,207500.0,656.0,11.1,2015.25
4111,Kerrville,2015,5,66.0,16223863.0,168000.0,656.0,10.9,2015.33333333333
4112,Kerrville,2015,6,81.0,16859871.0,175000.0,648.0,10.4,2015.41666666667
4113,Kerrville,2015,7,69.0,15350631.0,187500.0,646.0,10.4,2015.5
4114,Killeen-Fort Hood,2000,1,101.0,7595000.0,68000.0,1327.0,8.6,2000.0
4115,Killeen-Fort Hood,2000,2,124.0,8945000.0,66700.0,1311.0,8.5,2000.08333333333
4116,Killeen-Fort Hood,2000,3,175.0,12325000.0,65900.0,1360.0,8.7,2000.16666666667
4117,Killeen-Fort Hood,2000,4,169.0,12710000.0,69300.0,1414.0,8.9,2000.25
4118,Killeen-Fort Hood,2000,5,162.0,12760000.0,70000.0,1522.0,9.7,2000.33333333333
4119,Killeen-Fort Hood,2000,6,207.0,17875000.0,79600.0,1447.0,9.2,2000.41666666667
4120,Killeen-Fort Hood,2000,7,189.0,15785000.0,75600.0,1412.0,9.0,2000.5
4121,Killeen-Fort Hood,2000,8,197.0,15450000.0,73800.0,1449.0,9.1,2000.58333333333
4122,Killeen-Fort Hood,2000,9,174.0,13570000.0,72800.0,1447.0,9.0,2000.66666666667
4123,Killeen-Fort Hood,2000,10,142.0,11190000.0,73800.0,1502.0,9.3,2000.75
4124,Killeen-Fort Hood,2000,11,154.0,12075000.0,73200.0,1485.0,9.1,2000.83333333333
4125,Killeen-Fort Hood,2000,12,112.0,8810000.0,72600.0,1485.0,9.3,2000.91666666667
4126,Killeen-Fort Hood,2001,1,141.0,11935000.0,73700.0,,,2001.0
4127,Killeen-Fort Hood,2001,2,149.0,11765000.0,74100.0,,,2001.08333333333
4128,Killeen-Fort Hood,2001,3,178.0,15320000.0,76400.0,1165.0,7.1,2001.16666666667
4129,Killeen-Fort Hood,2001,4,164.0,13365000.0,74600.0,1111.0,6.8,2001.25
4130,Killeen-Fort Hood,2001,5,214.0,17980000.0,75300.0,1063.0,6.3,2001.33333333333
4131,Killeen-Fort Hood,2001,6,222.0,20215000.0,79400.0,1033.0,6.1,2001.41666666667
4132,Killeen-Fort Hood,2001,7,207.0,18915000.0,80300.0,1035.0,6.0,2001.5
4133,Killeen-Fort Hood,2001,8,207.0,18575000.0,78000.0,1009.0,5.9,2001.58333333333
4134,Killeen-Fort Hood,2001,9,140.0,11300000.0,75500.0,1027.0,6.1,2001.66666666667
4135,Killeen-Fort Hood,2001,10,140.0,11840000.0,75700.0,1068.0,6.3,2001.75
4136,Killeen-Fort Hood,2001,11,169.0,14735000.0,77100.0,1026.0,6.0,2001.83333333333
4137,Killeen-Fort Hood,2001,12,169.0,14735000.0,77400.0,1012.0,5.8,2001.91666666667
4138,Killeen-Fort Hood,2002,1,164.0,13465000.0,76200.0,1014.0,5.7,2002.0
4139,Killeen-Fort Hood,2002,2,139.0,11705000.0,75200.0,1077.0,6.1,2002.08333333333
4140,Killeen-Fort Hood,2002,3,177.0,15630000.0,80600.0,1165.0,6.6,2002.16666666667
4141,Killeen-Fort Hood,2002,4,182.0,15945000.0,77600.0,1169.0,6.6,2002.25
4142,Killeen-Fort Hood,2002,5,164.0,15475000.0,83500.0,1280.0,7.4,2002.33333333333
4143,Killeen-Fort Hood,2002,6,197.0,18095000.0,82700.0,1301.0,7.6,2002.41666666667
4144,Killeen-Fort Hood,2002,7,235.0,22475000.0,87400.0,1247.0,7.2,2002.5
4145,Killeen-Fort Hood,2002,8,216.0,19675000.0,82800.0,1240.0,7.1,2002.58333333333
4146,Killeen-Fort Hood,2002,9,163.0,15965000.0,86400.0,1291.0,7.3,2002.66666666667
4147,Killeen-Fort Hood,2002,10,166.0,14520000.0,77400.0,1387.0,7.8,2002.75
4148,Killeen-Fort Hood,2002,11,174.0,15985000.0,86600.0,1416.0,7.9,2002.83333333333
4149,Killeen-Fort Hood,2002,12,152.0,14285000.0,87400.0,1452.0,8.2,2002.91666666667
4150,Killeen-Fort Hood,2003,1,167.0,15625000.0,88000.0,1584.0,8.9,2003.0
4151,Killeen-Fort Hood,2003,2,151.0,13670000.0,81700.0,1444.0,8.1,2003.08333333333
4152,Killeen-Fort Hood,2003,3,164.0,15330000.0,87000.0,1309.0,7.4,2003.16666666667
4153,Killeen-Fort Hood,2003,4,195.0,18690000.0,89300.0,1065.0,6.0,2003.25
4154,Killeen-Fort Hood,2003,5,206.0,18500000.0,84600.0,1021.0,5.6,2003.33333333333
4155,Killeen-Fort Hood,2003,6,237.0,25330000.0,95800.0,940.0,5.1,2003.41666666667
4156,Killeen-Fort Hood,2003,7,246.0,24100000.0,88700.0,828.0,4.4,2003.5
4157,Killeen-Fort Hood,2003,8,207.0,19745000.0,87400.0,778.0,4.2,2003.58333333333
4158,Killeen-Fort Hood,2003,9,181.0,17410000.0,84900.0,784.0,4.2,2003.66666666667
4159,Killeen-Fort Hood,2003,10,173.0,15965000.0,84500.0,646.0,3.4,2003.75
4160,Killeen-Fort Hood,2003,11,136.0,12420000.0,78800.0,563.0,3.1,2003.83333333333
4161,Killeen-Fort Hood,2003,12,165.0,16005000.0,88700.0,448.0,2.4,2003.91666666667
4162,Killeen-Fort Hood,2004,1,113.0,11050000.0,89100.0,558.0,3.1,2004.0
4163,Killeen-Fort Hood,2004,2,145.0,15185000.0,92800.0,587.0,3.2,2004.08333333333
4164,Killeen-Fort Hood,2004,3,198.0,19425000.0,87700.0,686.0,3.7,2004.16666666667
4165,Killeen-Fort Hood,2004,4,203.0,22600000.0,98500.0,815.0,4.4,2004.25
4166,Killeen-Fort Hood,2004,5,230.0,23835000.0,92500.0,842.0,4.5,2004.33333333333
4167,Killeen-Fort Hood,2004,6,255.0,27530000.0,96500.0,895.0,4.8,2004.41666666667
4168,Killeen-Fort Hood,2004,7,275.0,28465000.0,95700.0,921.0,4.8,2004.5
4169,Killeen-Fort Hood,2004,8,277.0,28080000.0,91600.0,929.0,4.7,2004.58333333333
4170,Killeen-Fort Hood,2004,9,242.0,24540000.0,89000.0,967.0,4.8,2004.66666666667
4171,Killeen-Fort Hood,2004,10,242.0,25560000.0,94500.0,968.0,4.7,2004.75
4172,Killeen-Fort Hood,2004,11,232.0,23695000.0,95200.0,946.0,4.4,2004.83333333333
4173,Killeen-Fort Hood,2004,12,241.0,25905000.0,95800.0,1000.0,4.5,2004.91666666667
4174,Killeen-Fort Hood,2005,1,241.0,25530000.0,95900.0,1100.0,4.7,2005.0
4175,Killeen-Fort Hood,2005,2,272.0,28260000.0,92800.0,1100.0,4.5,2005.08333333333
4176,Killeen-Fort Hood,2005,3,334.0,35360000.0,96700.0,1150.0,4.5,2005.16666666667
4177,Killeen-Fort Hood,2005,4,401.0,45405000.0,103100.0,1220.0,4.5,2005.25
4178,Killeen-Fort Hood,2005,5,418.0,49985000.0,108600.0,1150.0,4.0,2005.33333333333
4179,Killeen-Fort Hood,2005,6,421.0,49230000.0,106100.0,1100.0,3.7,2005.41666666667
4180,Killeen-Fort Hood,2005,7,420.0,49900000.0,110400.0,1100.0,3.5,2005.5
4181,Killeen-Fort Hood,2005,8,443.0,51935000.0,109800.0,1100.0,3.4,2005.58333333333
4182,Killeen-Fort Hood,2005,9,356.0,42290000.0,111300.0,1094.0,3.3,2005.66666666667
4183,Killeen-Fort Hood,2005,10,321.0,36035000.0,100500.0,,,2005.75
4184,Killeen-Fort Hood,2005,11,279.0,33000000.0,105800.0,,,2005.83333333333
4185,Killeen-Fort Hood,2005,12,267.0,31070000.0,105400.0,,,2005.91666666667
4186,Killeen-Fort Hood,2006,1,227.0,26170000.0,106600.0,,,2006.0
4187,Killeen-Fort Hood,2006,2,253.0,29030000.0,105300.0,,,2006.08333333333
4188,Killeen-Fort Hood,2006,3,278.0,33925000.0,106200.0,,,2006.16666666667
4189,Killeen-Fort Hood,2006,4,259.0,31010000.0,108000.0,,,2006.25
4190,Killeen-Fort Hood,2006,5,351.0,43290000.0,117700.0,,,2006.33333333333
4191,Killeen-Fort Hood,2006,6,387.0,47830000.0,113800.0,,,2006.41666666667
4192,Killeen-Fort Hood,2006,7,340.0,40440000.0,112000.0,,,2006.5
4193,Killeen-Fort Hood,2006,8,345.0,41740000.0,108700.0,,,2006.58333333333
4194,Killeen-Fort Hood,2006,9,310.0,36165000.0,109500.0,,,2006.66666666667
4195,Killeen-Fort Hood,2006,10,297.0,35865000.0,107400.0,,,2006.75
4196,Killeen-Fort Hood,2006,11,235.0,27205000.0,109500.0,,,2006.83333333333
4197,Killeen-Fort Hood,2006,12,284.0,34320000.0,111000.0,,,2006.91666666667
4198,Killeen-Fort Hood,2007,1,208.0,24980000.0,110000.0,,,2007.0
4199,Killeen-Fort Hood,2007,2,238.0,28830000.0,110500.0,,,2007.08333333333
4200,Killeen-Fort Hood,2007,3,304.0,36490000.0,111300.0,,,2007.16666666667
4201,Killeen-Fort Hood,2007,4,255.0,30820000.0,113900.0,,,2007.25
4202,Killeen-Fort Hood,2007,5,395.0,51435000.0,116100.0,2076.0,6.9,2007.33333333333
4203,Killeen-Fort Hood,2007,6,339.0,43125000.0,117800.0,2102.0,7.1,2007.41666666667
4204,Killeen-Fort Hood,2007,7,281.0,36655000.0,119800.0,2100.0,7.2,2007.5
4205,Killeen-Fort Hood,2007,8,365.0,46480000.0,115900.0,1634.0,5.6,2007.58333333333
4206,Killeen-Fort Hood,2007,9,194.0,24040000.0,116700.0,2073.0,7.3,2007.66666666667
4207,Killeen-Fort Hood,2007,10,286.0,37580000.0,122900.0,1363.0,4.8,2007.75
4208,Killeen-Fort Hood,2007,11,240.0,29350000.0,113300.0,1759.0,6.2,2007.83333333333
4209,Killeen-Fort Hood,2007,12,206.0,26430000.0,124300.0,1667.0,6.0,2007.91666666667
4210,Killeen-Fort Hood,2008,1,210.0,26065000.0,116000.0,1030.0,3.7,2008.0
4211,Killeen-Fort Hood,2008,2,241.0,30160000.0,112000.0,1950.0,7.1,2008.08333333333
4212,Killeen-Fort Hood,2008,3,274.0,33555000.0,113800.0,1963.0,7.2,2008.16666666667
4213,Killeen-Fort Hood,2008,4,268.0,33320000.0,116200.0,1960.0,7.1,2008.25
4214,Killeen-Fort Hood,2008,5,272.0,34055000.0,116900.0,1957.0,7.4,2008.33333333333
4215,Killeen-Fort Hood,2008,6,278.0,36045000.0,124600.0,1728.0,6.7,2008.41666666667
4216,Killeen-Fort Hood,2008,7,274.0,36265000.0,125900.0,1882.0,7.3,2008.5
4217,Killeen-Fort Hood,2008,8,220.0,28820000.0,125600.0,,,2008.58333333333
4218,Killeen-Fort Hood,2008,9,174.0,21350000.0,111300.0,1641.0,6.7,2008.66666666667
4219,Killeen-Fort Hood,2008,10,169.0,20445000.0,117400.0,1444.0,6.1,2008.75
